
 Property  job 4 : Binary mixture ;
 Compounds job 4 : difluoromethane (1) ; $MIX1 (2) ;
 Settings  job 4 : T= 303.15 K ;
 Units     job 4 : Energies in kcal/mol ; Pressure in mbar ; Area in A^2 ; Temperature in K ; Molecular weights in a.m.u. ; Concentrations x : mole fraction ;
 General   job 4 : Molecular weights 52.0235 (1) 267.4126 (2) ; Surface areas 73.1015 (1) 232.3557 (2) ; $MIX1 : x(6)= 0.2500 x(7)= 0.2500 x(10)= 0.5000 ;
 
          x1          x2             H^E             G^E            ptot    mu1+RTln(x1)    mu2+RTln(x2)      ln(gamma1)      ln(gamma2)          y1          y2
 0.000000000 1.000000000      0.00000000      0.00000000      0.17708760              NA      2.71680117     -0.11826398      0.00000000 0.000000000 1.000000000
 0.003333333 0.996666667     -0.00022543     -0.00023526     57.27514316      1.94320382      2.71478974     -0.11715479     -0.00000001 0.996918431 0.003081569
 0.006666667 0.993333333     -0.00044609     -0.00046829    114.49991137      2.36143815      2.71276934     -0.11604580     -0.00000374 0.998463699 0.001536301
 0.010000000 0.990000000     -0.00066195     -0.00069908    171.85156397      2.60636669      2.71073990     -0.11493705     -0.00001119 0.998979848 0.001020152
 0.013333333 0.986666667     -0.00087302     -0.00092762    229.33026862      2.78034014      2.70870137     -0.11382854     -0.00002240 0.999238118 0.000761882
 0.016666667 0.983333333     -0.00107927     -0.00115390    286.93618889      2.91543408      2.70665369     -0.11272029     -0.00003739 0.999393142 0.000606858
 0.020000000 0.980000000     -0.00128070     -0.00137792    344.66948408      3.02593583      2.70459679     -0.11161233     -0.00005619 0.999496514 0.000503486
 0.023333333 0.976666667     -0.00147730     -0.00159968    402.53030921      3.11946668      2.70253062     -0.11050467     -0.00007881 0.999570363 0.000429637
 0.026666667 0.973333333     -0.00166904     -0.00181915    460.51881490      3.20057585      2.70045511     -0.10939733     -0.00010528 0.999625754 0.000374246
 0.030000000 0.970000000     -0.00185593     -0.00203635    518.63514725      3.27219767      2.69837021     -0.10829034     -0.00013563 0.999668839 0.000331161
 0.033333333 0.966666667     -0.00203795     -0.00225125    576.87944781      3.33633569      2.69627584     -0.10718370     -0.00016988 0.999703308 0.000296692
 0.036666667 0.963333333     -0.00221508     -0.00246385    635.25185344      3.39441896      2.69417194     -0.10607745     -0.00020804 0.999731510 0.000268490
 0.040000000 0.960000000     -0.00238732     -0.00267415    693.75249623      3.44750261      2.69205846     -0.10497159     -0.00025015 0.999755011 0.000244989
 0.043333333 0.956666667     -0.00255466     -0.00288214    752.38150339      3.49638793      2.68993532     -0.10386616     -0.00029623 0.999774897 0.000225103
 0.046666667 0.953333333     -0.00271708     -0.00308781    811.13899719      3.54169778      2.68780246     -0.10276117     -0.00034631 0.999791941 0.000208059
 0.050000000 0.950000000     -0.00287457     -0.00329115    870.02509480      3.58392591      2.68565982     -0.10165664     -0.00040040 0.999806711 0.000193289
 0.053333333 0.946666667     -0.00302713     -0.00349216    929.03990826      3.62347036      2.68350733     -0.10055260     -0.00045853 0.999819635 0.000180365
 0.056666667 0.943333333     -0.00317473     -0.00369083    988.18354434      3.66065669      2.68134492     -0.09944906     -0.00052072 0.999831038 0.000168962
 0.060000000 0.940000000     -0.00331738     -0.00388715   1047.45610440      3.69575458      2.67917252     -0.09834604     -0.00058701 0.999841173 0.000158827
 0.063333333 0.936666667     -0.00345506     -0.00408111   1106.85768438      3.72898995      2.67699007     -0.09724358     -0.00065740 0.999850240 0.000149760
 0.066666667 0.933333333     -0.00358775     -0.00427272   1166.38837461      3.76055390      2.67479750     -0.09614168     -0.00073193 0.999858400 0.000141600
 0.070000000 0.930000000     -0.00371545     -0.00446195   1226.04825987      3.79060955      2.67259475     -0.09504038     -0.00081062 0.999865782 0.000134218
 0.073333333 0.926666667     -0.00383815     -0.00464881   1285.83741873      3.81929726      2.67038173     -0.09393969     -0.00089350 0.999872492 0.000127508
 0.076666667 0.923333333     -0.00395583     -0.00483329   1345.75592428      3.84673861      2.66815838     -0.09283964     -0.00098058 0.999878618 0.000121382
 0.080000000 0.920000000     -0.00406849     -0.00501537   1405.80384342      3.87303971      2.66592463     -0.09174025     -0.00107189 0.999884233 0.000115767
 0.083333333 0.916666667     -0.00417612     -0.00519505   1465.98123696      3.89829361      2.66368041     -0.09064154     -0.00116746 0.999889398 0.000110602
 0.086666667 0.913333333     -0.00427870     -0.00537233   1526.28815942      3.92258244      2.66142565     -0.08954354     -0.00126730 0.999894165 0.000105835
 0.090000000 0.910000000     -0.00437622     -0.00554720   1586.72465897      3.94597901      2.65916027     -0.08844628     -0.00137145 0.999898578 0.000101422
 0.093333333 0.906666667     -0.00446869     -0.00571965   1647.29077730      3.96854819      2.65688420     -0.08734976     -0.00147993 0.999902675 0.000097325
 0.096666667 0.903333333     -0.00455607     -0.00588967   1707.98654950      3.99034802      2.65459737     -0.08625404     -0.00159275 0.999906490 0.000093510
 0.100000000 0.900000000     -0.00463838     -0.00605726   1768.81200391      4.01143063      2.65229970     -0.08515911     -0.00170995 0.999910049 0.000089951
 0.103333333 0.896666667     -0.00471559     -0.00622241   1829.76716204      4.03184300      2.64999112     -0.08406502     -0.00183155 0.999913378 0.000086622
 0.106666667 0.893333333     -0.00478769     -0.00638511   1890.85203843      4.05162767      2.64767155     -0.08297178     -0.00195757 0.999916499 0.000083501
 0.110000000 0.890000000     -0.00485469     -0.00654535   1952.06664048      4.07082322      2.64534091     -0.08187942     -0.00208803 0.999919429 0.000080571
 0.113333333 0.886666667     -0.00491656     -0.00670313   2013.41096842      4.08946477      2.64299913     -0.08078797     -0.00222296 0.999922187 0.000077813
 0.116666667 0.883333333     -0.00497330     -0.00685844   2074.88501507      4.10758442      2.64064613     -0.07969745     -0.00236238 0.999924787 0.000075213
 0.120000000 0.880000000     -0.00502490     -0.00701128   2136.48876578      4.12521151      2.63828184     -0.07860789     -0.00250632 0.999927242 0.000072758
 0.123333333 0.876666667     -0.00507135     -0.00716163   2198.22219827      4.14237300      2.63590616     -0.07751932     -0.00265479 0.999929563 0.000070437
