
 Property  job 4 : Binary mixture ;
 Compounds job 4 : difluoromethane (1) ; $MIX1 (2) ;
 Settings  job 4 : T= 303.15 K ;
 Units     job 4 : Energies in kcal/mol ; Pressure in mbar ; Area in A^2 ; Temperature in K ; Molecular weights in a.m.u. ; Concentrations x : mole fraction ;
 General   job 4 : Molecular weights 52.0235 (1) 267.4126 (2) ; Surface areas 73.4029 (1) 234.2972 (2) ; $MIX1 : x(6)= 0.2500 x(7)= 0.2500 x(10)= 0.5000 ;
 
          x1          x2             H^E             G^E            ptot    mu1+RTln(x1)    mu2+RTln(x2)      ln(gamma1)      ln(gamma2)          y1          y2
 0.000000000 1.000000000      0.00000000      0.00000000      0.12304282              NA      1.25551153     -0.01982996      0.00000000 0.000000000 1.000000000
 0.010000000 0.990000000      0.00151983     -0.00011303    189.09890328      2.39415289      1.24945797     -0.01892168      0.00000160 0.999355826 0.000644174
 0.020000000 0.980000000      0.00302982     -0.00022058    378.41646083      2.81226354      1.24333744     -0.01801802     -0.00000591 0.999681353 0.000318647
 0.030000000 0.970000000      0.00452976     -0.00032261    568.07347703      3.05706566      1.23714864     -0.01711911     -0.00002263 0.999789906 0.000210094
 0.040000000 0.960000000      0.00601938     -0.00041910    758.06759858      3.23090989      1.23089021     -0.01622510     -0.00004864 0.999844189 0.000155811
 0.050000000 0.950000000      0.00749844     -0.00051003    948.39635350      3.36587173      1.22456077     -0.01533613     -0.00008403 0.999876759 0.000123241
 0.060000000 0.940000000      0.00896668     -0.00059536   1139.05714920      3.47623844      1.21815887     -0.01445234     -0.00012888 0.999898473 0.000101527
 0.070000000 0.930000000      0.01042385     -0.00067507   1330.04726670      3.56963121      1.21168304     -0.01357389     -0.00018326 0.999913981 0.000086019
 0.080000000 0.920000000      0.01186966     -0.00074914   1521.36386067      3.65059919      1.20513176     -0.01270092     -0.00024726 0.999925612 0.000074388
 0.090000000 0.910000000      0.01330382     -0.00081754   1713.00395095      3.72207663      1.19850347     -0.01183360     -0.00032096 0.999934657 0.000065343
