
 Property  job 1 : Binary mixture ;
 Compounds job 1 : difluoromethane (1) ; $MIX1 (2) ;
 Settings  job 1 : T= 303.15 K ;
 Units     job 1 : Energies in kcal/mol ; Pressure in mbar ; Area in A^2 ; Temperature in K ; Molecular weights in a.m.u. ; Concentrations x : mole fraction ;
 General   job 1 : Molecular weights 52.0235 (1) 232.5870 (2) ; Surface areas 73.1015 (1) 196.9795 (2) ; $MIX1 : x(1)= 0.1667 x(2)= 0.1667 x(3)= 0.6667 ;
 
          x1          x2             H^E             G^E            ptot    mu1+RTln(x1)    mu2+RTln(x2)      ln(gamma1)      ln(gamma2)          y1          y2
 0.000000000 1.000000000      0.00000000      0.00000000      0.01522544              NA      2.00308247      0.11599878      0.00000000 0.000000000 1.000000000
 0.003344482 0.996655518     -0.00016801      0.00023523     72.44891570      2.08651480      2.00106300      0.11739814     -0.00000216 0.999790549 0.000209451
 0.006688963 0.993311037     -0.00032634      0.00047330    145.08443301      2.50491975      1.99903395      0.11879035     -0.00000899 0.999895761 0.000104239
 0.010033445 0.989966555     -0.00047501      0.00071419    217.92063135      2.75001472      1.99699527      0.12017537     -0.00002045 0.999930836 0.000069164
 0.013377926 0.986622074     -0.00061405      0.00095789    290.95634333      2.92415038      1.99494692      0.12155315     -0.00003654 0.999948373 0.000051627
 0.016722408 0.983277592     -0.00074349      0.00120442    364.19038014      3.05940230      1.99288888      0.12292364     -0.00005724 0.999958895 0.000041105
 0.020066890 0.979933110     -0.00086336      0.00145375    437.62153137      3.17005779      1.99082110      0.12428680     -0.00008253 0.999965910 0.000034090
 0.023411371 0.976588629     -0.00097368      0.00170588    511.24856499      3.26373811      1.98874356      0.12564258     -0.00011238 0.999970920 0.000029080
 0.026755853 0.973244147     -0.00107449      0.00196081    585.07022715      3.34499247      1.98665621      0.12699093     -0.00014679 0.999974677 0.000025323
 0.030100334 0.969899666     -0.00116580      0.00221854    659.08524209      3.41675519      1.98455902      0.12833181     -0.00018571 0.999977599 0.000022401
 0.033444816 0.966555184     -0.00124766      0.00247905    733.29231230      3.48102979      1.98245195      0.12966516     -0.00022915 0.999979936 0.000020064
 0.036789298 0.963210702     -0.00132008      0.00274234    807.69011795      3.53924531      1.98033497      0.13099095     -0.00027706 0.999981848 0.000018152
 0.040133779 0.959866221     -0.00138311      0.00300840    882.27731713      3.59245687      1.97820804      0.13230913     -0.00032943 0.999983441 0.000016559
 0.043478261 0.956521739     -0.00143677      0.00327723    957.05254568      3.64146573      1.97607113      0.13361964     -0.00038623 0.999984789 0.000015211
 0.046822742 0.953177258     -0.00148110      0.00354882   1032.01441704      3.68689475      1.97392419      0.13492244     -0.00044745 0.999985944 0.000014056
 0.050167224 0.949832776     -0.00151612      0.00382317   1107.16152222      3.72923765      1.97176720      0.13621748     -0.00051305 0.999986945 0.000013055
 0.053511706 0.946488294     -0.00154186      0.00410026   1182.49242969      3.76889246      1.96960012      0.13750473     -0.00058300 0.999987820 0.000012180
 0.056856187 0.943143813     -0.00155837      0.00438009   1258.00568526      3.80618472      1.96742290      0.13878411     -0.00065729 0.999988593 0.000011407
 0.060200669 0.939799331     -0.00156567      0.00466266   1333.69981203      3.84138411      1.96523552      0.14005560     -0.00073587 0.999989279 0.000010721
 0.063545151 0.936454849     -0.00156379      0.00494795   1409.57331027      3.87471651      1.96303793      0.14131914     -0.00081873 0.999989893 0.000010107
 0.066889632 0.933110368     -0.00155277      0.00523596   1485.62465738      3.90637302      1.96083011      0.14257469     -0.00090583 0.999990446 0.000009554
 0.070234114 0.929765886     -0.00153265      0.00552668   1561.85230775      3.93651675      1.95861201      0.14382219     -0.00099715 0.999990945 0.000009055
 0.073578595 0.926421405     -0.00150345      0.00582010   1638.25469272      3.96528802      1.95638359      0.14506160     -0.00109264 0.999991400 0.000008600
 0.076923077 0.923076923     -0.00146522      0.00611621   1714.83022047      3.99280842      1.95414482      0.14629287     -0.00119229 0.999991814 0.000008186
 0.080267559 0.919732441     -0.00141799      0.00641502   1791.57727598      4.01918403      1.95189567      0.14751594     -0.00129605 0.999992194 0.000007806
 0.083612040 0.916387960     -0.00136179      0.00671650   1868.49422092      4.04450789      1.94963609      0.14873078     -0.00140389 0.999992543 0.000007457
 0.086956522 0.913043478     -0.00129667      0.00702065   1945.57939358      4.06886211      1.94736605      0.14993734     -0.00151578 0.999992866 0.000007134
 0.090301003 0.909698997     -0.00122265      0.00732746   2022.83110881      4.09231950      1.94508550      0.15113556     -0.00163168 0.999993164 0.000006836
 0.093645485 0.906354515     -0.00113978      0.00763692   2100.24765795      4.11494491      1.94279443      0.15232539     -0.00175155 0.999993441 0.000006559
 0.096989967 0.903010033     -0.00104809      0.00794903   2177.82730875      4.13679635      1.94049277      0.15350679     -0.00187536 0.999993699 0.000006301
 0.100334448 0.899665552     -0.00094763      0.00826378   2255.56830531      4.15792594      1.93818051      0.15467971     -0.00200307 0.999993939 0.000006061
 0.103678930 0.896321070     -0.00083843      0.00858114   2333.46886799      4.17838066      1.93585760      0.15584409     -0.00213463 0.999994164 0.000005836
 0.107023411 0.892976589     -0.00072053      0.00890113   2411.52719342      4.19820301      1.93352400      0.15699990     -0.00227001 0.999994375 0.000005625
 0.110367893 0.889632107     -0.00059397      0.00922372   2489.74145435      4.21743158      1.93117968      0.15814707     -0.00240917 0.999994573 0.000005427
 0.113712375 0.886287625     -0.00045879      0.00954890   2568.10979966      4.23610148      1.92882459      0.15928556     -0.00255205 0.999994759 0.000005241
